iteration_id,branch_id,setup_definition,high_lookback_days,leader_strength_definition,laggard_definition,trigger_definition,context_filter,comparison_target,holding_window_days,sample_count,avg_excess_return,median_excess_return,hit_rate,subperiod_consistency,headline_verdict,notes
iteration_01,S1_T0_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,baseline control,SPY,DIA,2.0,22,-0.0004984301777156091,0.0010416489701928766,0.5454545454545454,mixed pre/post 2020,revise,setups=22; triggered=22; expired=0; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,4.0,18,-0.003608995852994099,-0.001994894931712121,0.16666666666666666,negative pre/post 2020,kill,setups=22; triggered=18; expired=4; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,5.0,18,-0.004227823097863749,-0.0031876930412230164,0.3888888888888889,mixed pre/post 2020,kill,setups=22; triggered=18; expired=4; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,2.0,16,-0.009536152892844874,-0.006113958673852338,0.125,negative pre/post 2020,kill,setups=20; triggered=16; expired=4; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,3.0,16,-0.008995067135222787,-0.012371658279641373,0.125,negative pre/post 2020,kill,setups=20; triggered=16; expired=4; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,4.0,16,-0.004215949731349082,-0.001994894931712121,0.125,negative pre/post 2020,kill,setups=20; triggered=16; expired=4; laggard=QQQ
iteration_01,S1_T3_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,DIA,5.0,16,-0.004646517744331363,-0.0031876930412230164,0.375,mixed pre/post 2020,kill,setups=20; triggered=16; expired=4; laggard=QQQ
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,2.0,23,0.0026297637375287918,0.0033170113185041483,0.6521739130434783,positive pre/post 2020,promote,setups=29; triggered=23; expired=6; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,3.0,23,0.0015822785379104188,0.00230854918497736,0.6521739130434783,positive pre/post 2020,promote,setups=29; triggered=23; expired=6; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,4.0,23,0.007377082462171561,0.0008113905627856743,0.6521739130434783,positive pre/post 2020,promote,setups=29; triggered=23; expired=6; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,5.0,23,0.002972116296948288,-0.000950222784228627,0.391304347826087,positive pre/post 2020,revise,setups=29; triggered=23; expired=6; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,2.0,21,0.0010555069005238377,0.0033170113185041483,0.5238095238095238,mixed pre/post 2020,revise,setups=26; triggered=21; expired=5; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,3.0,21,-0.0027080047111813672,0.00230854918497736,0.5238095238095238,negative pre/post 2020,revise,setups=26; triggered=21; expired=5; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,4.0,21,0.0026288361595357018,0.0008113905627856743,0.5238095238095238,mixed pre/post 2020,revise,setups=26; triggered=21; expired=5; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,5.0,21,-0.002743646288989789,-0.000950222784228627,0.23809523809523808,negative pre/post 2020,kill,setups=26; triggered=21; expired=5; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,2.0,21,0.0107317539760843,0.02115011068047823,0.7619047619047619,post-2020 only,revise,setups=25; triggered=21; expired=4; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,3.0,21,0.006685490573078117,0.00230854918497736,0.7619047619047619,post-2020 only,revise,setups=25; triggered=21; expired=4; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,4.0,21,0.013117554723343935,0.0008113905627856743,0.7619047619047619,post-2020 only,revise,setups=25; triggered=21; expired=4; laggard=DIA
iteration_01,S1_T3_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,two-day relative thrust,SPY,QQQ,5.0,21,0.013444972100997547,-0.000950222784228627,0.47619047619047616,post-2020 only,revise,setups=25; triggered=21; expired=4; laggard=DIA
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,2.0,9,0.001540966147267496,0.004254152858721327,0.7777777777777778,mixed pre/post 2020,revise,setups=22; triggered=9; expired=13; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,3.0,9,0.005337879914540711,0.00895032401286655,0.5555555555555556,positive pre/post 2020,promote,setups=22; triggered=9; expired=13; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,4.0,9,0.004973737873987385,0.007833863362121107,0.5555555555555556,mixed pre/post 2020,revise,setups=22; triggered=9; expired=13; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,5.0,9,0.006388579375508124,0.0033530796389951156,0.7777777777777778,mixed pre/post 2020,revise,setups=22; triggered=9; expired=13; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,2.0,9,0.001540966147267496,0.004254152858721327,0.7777777777777778,mixed pre/post 2020,revise,setups=22; triggered=9; expired=13; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,3.0,9,0.005337879914540711,0.00895032401286655,0.5555555555555556,positive pre/post 2020,promote,setups=22; triggered=9; expired=13; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,4.0,9,0.004973737873987385,0.007833863362121107,0.5555555555555556,mixed pre/post 2020,revise,setups=22; triggered=9; expired=13; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,5.0,9,0.006388579375508124,0.0033530796389951156,0.7777777777777778,mixed pre/post 2020,revise,setups=22; triggered=9; expired=13; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,2.0,8,-0.00011736740006612623,0.004254152858721327,0.75,mixed pre/post 2020,revise,setups=20; triggered=8; expired=12; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,3.0,8,0.004177278918373828,0.003953432165852144,0.5,positive pre/post 2020,revise,setups=20; triggered=8; expired=12; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,4.0,8,0.003892840033325573,0.002919484215204493,0.5,mixed pre/post 2020,revise,setups=20; triggered=8; expired=12; laggard=QQQ
iteration_01,S1_T4_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,DIA,5.0,8,0.006583872520752543,0.0033530796389951156,0.75,mixed pre/post 2020,revise,setups=20; triggered=8; expired=12; laggard=QQQ
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,2.0,14,0.004097256881926026,-0.0010561060147036283,0.5,post-2020 only,revise,setups=29; triggered=14; expired=15; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,3.0,14,-0.0072324058043389105,-0.008097915613812678,0.42857142857142855,post-2020 only,kill,setups=29; triggered=14; expired=15; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,4.0,14,-0.006602512575026721,-0.0049765736180305,0.42857142857142855,post-2020 only,kill,setups=29; triggered=14; expired=15; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,5.0,14,-0.004432822732514822,-0.000950222784228627,0.21428571428571427,post-2020 only,kill,setups=29; triggered=14; expired=15; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,2.0,15,0.0031477923596634114,-0.003209940383368748,0.4,mixed pre/post 2020,revise,setups=26; triggered=15; expired=11; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,3.0,15,-0.008407303899952086,-0.012770448713659732,0.4,negative pre/post 2020,kill,setups=26; triggered=15; expired=11; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,4.0,15,-0.007145833148375521,-0.007814108654938035,0.4,negative pre/post 2020,kill,setups=26; triggered=15; expired=11; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,5.0,15,-0.005577421068667461,-0.000950222784228627,0.2,negative pre/post 2020,kill,setups=26; triggered=15; expired=11; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,2.0,16,0.0005492702279977016,-0.005494337242086533,0.375,post-2020 only,revise,setups=25; triggered=16; expired=9; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,3.0,16,-0.010677391409625897,-0.013249759882435042,0.375,post-2020 only,kill,setups=25; triggered=16; expired=9; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,4.0,16,-0.00920755490915634,-0.010881109616644236,0.375,post-2020 only,kill,setups=25; triggered=16; expired=9; laggard=DIA
iteration_01,S1_T4_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,leader stall plus laggard strength,SPY,QQQ,5.0,16,-0.0016756793011844656,-0.000950222784228627,0.375,post-2020 only,kill,setups=25; triggered=16; expired=9; laggard=DIA
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,2.0,11,-0.0002958856483615319,-0.0016736364951477345,0.45454545454545453,mixed pre/post 2020,kill,setups=22; triggered=11; expired=11; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,3.0,11,0.0003806042321327994,-0.0024381791657124285,0.45454545454545453,mixed pre/post 2020,revise,setups=22; triggered=11; expired=11; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,4.0,11,0.0026593042222791434,0.00039740578288682826,0.5454545454545454,positive pre/post 2020,promote,setups=22; triggered=11; expired=11; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,5.0,11,0.002538514673224271,0.0021729195113501243,0.6363636363636364,positive pre/post 2020,promote,setups=22; triggered=11; expired=11; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,2.0,10,-5.259965486398288e-05,-0.0007148640216744218,0.5,mixed pre/post 2020,kill,setups=22; triggered=10; expired=12; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,3.0,10,0.0006624825719173221,-0.0003770394312324621,0.5,mixed pre/post 2020,revise,setups=22; triggered=10; expired=12; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,4.0,10,0.0029518811994949322,0.001511132433916984,0.6,positive pre/post 2020,promote,setups=22; triggered=10; expired=12; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,5.0,10,0.003732439909849716,0.0023637661072695715,0.7,positive pre/post 2020,promote,setups=22; triggered=10; expired=12; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,2.0,8,-0.00020304960764801205,-0.004162437242635264,0.375,mixed pre/post 2020,kill,setups=20; triggered=8; expired=12; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,3.0,8,-0.0011280678753875645,-0.005140618868417657,0.375,mixed pre/post 2020,kill,setups=20; triggered=8; expired=12; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,4.0,8,0.00020542085514572983,-0.0005215051435258911,0.5,mixed pre/post 2020,revise,setups=20; triggered=8; expired=12; laggard=QQQ
iteration_01,S1_T5_DIA_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,DIA,5.0,8,0.00019560428084482162,0.0020981298515042046,0.625,mixed pre/post 2020,revise,setups=20; triggered=8; expired=12; laggard=QQQ
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,2.0,22,-0.003879169232499954,-0.0061559667629166315,0.36363636363636365,negative pre/post 2020,kill,setups=29; triggered=22; expired=7; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,3.0,22,-0.00019250038506005908,0.0033798167579989213,0.5454545454545454,mixed pre/post 2020,revise,setups=29; triggered=22; expired=7; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,4.0,22,0.003753956897681129,0.0007206265339140816,0.5454545454545454,mixed pre/post 2020,revise,setups=29; triggered=22; expired=7; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,60,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,5.0,22,0.008288171453747727,0.003972112610981293,0.5909090909090909,positive pre/post 2020,promote,setups=29; triggered=22; expired=7; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,2.0,20,-0.004662919718629127,-0.0061559667629166315,0.3,negative pre/post 2020,kill,setups=26; triggered=20; expired=6; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,3.0,20,-0.003534735624149787,-0.013934850463730719,0.45,negative pre/post 2020,kill,setups=26; triggered=20; expired=6; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,4.0,20,0.0003056744944257395,-0.007814108654938035,0.45,mixed pre/post 2020,revise,setups=26; triggered=20; expired=6; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,128,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,5.0,20,0.00414603546753764,-0.01132023638326185,0.45,mixed pre/post 2020,revise,setups=26; triggered=20; expired=6; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,2.0,20,0.004277056742029506,0.005415608239513536,0.55,positive pre/post 2020,promote,setups=25; triggered=20; expired=5; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,3.0,20,0.00939136880052297,0.0035357421348038987,0.55,positive pre/post 2020,promote,setups=25; triggered=20; expired=5; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,4.0,20,0.011826124971779867,0.009829066305002243,0.55,positive pre/post 2020,promote,setups=25; triggered=20; expired=5; laggard=DIA
iteration_01,S1_T5_QQQ_leads,same-day strict non-confirmation,252,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,gap compression,SPY,QQQ,5.0,20,0.017884869611360092,0.014531915224859082,0.55,positive pre/post 2020,promote,setups=25; triggered=20; expired=5; laggard=DIA
iteration_01,S2_T0_DIA_leads,rolling divergence,60,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,2.0,55,-0.0024173356250111956,-0.0027365299926592757,0.36363636363636365,negative pre/post 2020,kill,setups=55; triggered=55; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,60,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,3.0,55,-0.0009127467275325672,-0.0023499819204075845,0.4909090909090909,negative pre/post 2020,kill,setups=55; triggered=55; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,60,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,4.0,55,-0.001732790297326829,-0.003581819347560633,0.36363636363636365,mixed pre/post 2020,kill,setups=55; triggered=55; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,60,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,5.0,55,-0.002423219367843421,-0.0017294394987928952,0.38181818181818183,mixed pre/post 2020,kill,setups=55; triggered=55; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,128,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,2.0,48,-0.003360663099549447,-0.003302317591125703,0.3333333333333333,negative pre/post 2020,kill,setups=48; triggered=48; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,128,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,3.0,48,-0.0012063428825876295,-0.00271130714105583,0.4583333333333333,negative pre/post 2020,kill,setups=48; triggered=48; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,128,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,4.0,48,-0.0012434111335935412,-0.0031155039263114914,0.375,negative pre/post 2020,kill,setups=48; triggered=48; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,128,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,5.0,48,-0.0018811123454804055,-0.0010328454120541175,0.3958333333333333,mixed pre/post 2020,kill,setups=48; triggered=48; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,252,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,2.0,44,-0.0032177587024423515,-0.00283876498265645,0.3409090909090909,negative pre/post 2020,kill,setups=44; triggered=44; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,252,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,3.0,44,-0.0009773160890189218,-0.0023940805430600065,0.4772727272727273,negative pre/post 2020,kill,setups=44; triggered=44; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,252,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,4.0,44,-0.0009884283746935875,-0.00271347833883806,0.38636363636363635,negative pre/post 2020,kill,setups=44; triggered=44; expired=0; laggard=QQQ
iteration_01,S2_T0_DIA_leads,rolling divergence,252,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,DIA,5.0,44,-0.0013009919158521405,-0.0009852775418741633,0.4090909090909091,mixed pre/post 2020,kill,setups=44; triggered=44; expired=0; laggard=QQQ
iteration_01,S2_T0_QQQ_leads,rolling divergence,60,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,baseline control,SPY,QQQ,2.0,108,-0.00022904890878386216,-0.0011139388148248552,0.4537037037037037,mixed pre/post 2020,kill,setups=108; triggered=108; expired=0; laggard=DIA
